fechaTweet,tweet,numeroLikes,numeroRetweets,longitud,
2020-02-23 17:36:24,"Domingo de pool party
#BuenosDiasManada🐶🐾 #perros #dogs #mascotas #petsoftheday #petstagram #dogstagram #funnypets… https://t.co/0FscKXNabZ",3,0,139,
2020-02-23 17:36:17,"#MiFamiliaPreparada 
Recuerda que al elaborar tu Plan Familiar de Protección Civil, debes incluir a tus mascotas, é… https://t.co/R8RU1NUa8N",2,1,140,
2020-02-23 17:35:42,"Escena con la que siempre lloró, valoren a sus mascotas y amenl@s hasta su último día de vida. https://t.co/EQBp91j3mx",4,1,118,
2020-02-23 17:35:35,"RT @cocainadevenus: Vi a este perrito cerca del cruce de manco segundo con Escardo, no sé parecía de casa y estaba urgando en la basura. Si…",0,39,140,
2020-02-23 17:35:33,🔔 Se merece un monumento. Arriesga su vida para salvar a estos pobres animales abandonados a su suerte... https://t.co/YBPAg7bw7D,1,0,129,
2020-02-23 17:35:21,♦️ La verdad sobre gatos y perros: ¿por qué comen hierba nuestras peludas mascotas? https://t.co/OjF317ldQX,0,0,107,
2020-02-23 17:35:08,♦️ La verdad sobre gatos y perros: ¿por qué comen hierba nuestras peludas mascotas? https://t.co/uDoVsyfKPA,0,0,107,
2020-02-23 17:34:45,RT @TuitSugerido: 📌 Las expresiones faciales de las mascotas: ¿Evidencian lo que sienten? #Informe https://t.co/IBDUxF4np5,0,1,122,
2020-02-23 17:34:34,Vi por fb que en un Banco adoptaron unos gatos y se llaman débito y credito. Ya se me metió la idea de que al tener… https://t.co/tJTw6OjYTU,0,0,140,
2020-02-23 17:34:09,"La gente que tiene mascotas y aspiradora inteligente, no los confunde y los llama y después se dan cuenta que le es… https://t.co/koonO6Q7YB",0,0,140,
2020-02-23 17:33:44,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:33:28,"Desde está humilde cuenta, no olvidamos el Cumpleaños 🎂 de una de las mascotas más tiernas que tiene Messi !!
😉😉 https://t.co/KrqzxSpR2q",0,0,136,
2020-02-23 17:33:26,[En fotos]Así avanza la jornada de adopción de mascotas en Ibagué  https://t.co/CCedQhu1kp,1,0,90,
2020-02-23 17:33:13,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:33:07,"Che debería ser ilegal que mi vieja me.mande fotos de su comida casera de domingo y de mis mascotas.
Acaso no ves e… https://t.co/pZa59yWvfH",0,0,140,
2020-02-23 17:33:01,Mis mascotas* https://t.co/LygO0GDtas,0,0,37,
2020-02-23 17:32:11,"Una cautivadora historia de amor, esperanza y entrega, que hará que nos planteemos si cuidamos nosotros de nuestras… https://t.co/CRq6aYcrR6",5,0,140,
2020-02-23 17:31:49,César Millán afirma que los perros callejeros son las mejores mascotas ¿Qué opinas? https://t.co/6oAIrs0TfK,0,0,107,
2020-02-23 17:31:41,"RT @AdminZac: Únete en familia a la #RutaDominical, donde podrán convivir y disfrutar de un espacio de esparcimiento para todos.

¿traes ma…",0,2,140,
2020-02-23 17:31:38,"RT @erickopdhbes: @AXN_LA @aczino Lo arrestaron por follarse españoles, chilenos, peruanos, argentinos y pegarle a sus mascotas",0,3,127,
2020-02-23 17:31:37,"RT @cocainadevenus: Vi a este perrito cerca del cruce de manco segundo con Escardo, no sé parecía de casa y estaba urgando en la basura. Si…",0,39,140,
2020-02-23 17:31:11,"RT @_jupiter_x_: Yo si me fijo en como tratan a su mamá, a su papá, a sus abuelos, a sus mascotas, a los ancianos, en fin a las demás perso…",0,21,140,
2020-02-23 17:31:02,"@MarceloDHeller Los míos igual, ni ellos ni yo concebimos nuestras vidas sin nuestras mascotas, la mia murio hace 4… https://t.co/ytwZQXfKEf",1,0,140,
2020-02-23 17:30:52,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:30:32,RT @Donpendejoblack: Envíame fotos de tu carita toda hermosa y de tus mascotas.,0,2,79,
2020-02-23 17:30:29,"RT @gmontenegro_ok: Es un avance muy importante para cuidar a todos los marplatenses, principalmente a nuestros adultos mayores, personas c…",0,5,140,
2020-02-23 17:30:09,Mexicanos gastan hasta más de 3 mil pesos al mes en sus mascotas  https://t.co/IJ19ovB8aq https://t.co/8tB5DlWx0f,0,0,113,
2020-02-23 17:30:07,"RT @sofeiss: En nuestro contrato de alquiler, el cual revisamos 29 veces no ponía nada de animales, mascotas, perros, gatos etc. Por eso Co…",0,32,140,
2020-02-23 17:30:04,Amores perros. #amigos #mascotas #YouveGotAFriendInMe  https://t.co/ceubO1w4yl,0,0,78,
2020-02-23 17:30:00,😻 Esta semana hemos celebrado el día del gato y queremos presentarte a los felinos de nuestros artistas: Descubre a… https://t.co/BEawk3LyAU,2,1,140,
2020-02-23 17:29:55,@ykro Startup idea: teléfonos para mascotas https://t.co/LLcJF1s9lB,2,0,67,
2020-02-23 17:29:32,"RT @Opinion_Bolivia: Vestidos con ropa de tinkus, de hincha de Wilstermann o disfrazados de Batman con serpentinas en sus cuellos, así ingr…",0,1,140,
2020-02-23 17:29:25,"@ABarrozoo Y alado de mis mascotas, atr igual. Gracias por preguntar",1,0,68,
2020-02-23 17:28:56,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:28:49,"La gente ha estado hasta ahora comiendo en el local de mi padre.
¿Pero no tienen casas, familias, mascotas, cosas que hacer?",10,0,124,
2020-02-23 17:28:13,@luifiguera @aemartinn Esta gente si habla paja en casa desde que tengo uso de razón hay mascotas (perros) mi papá… https://t.co/8PHOYhoKH7,0,0,139,
2020-02-23 17:28:10,"♦️ Pienso para perros a base de insectos, la nueva tendencia en comida para mascotas https://t.co/HqdcouUOyQ",0,0,108,
2020-02-23 17:28:10,"@20priska @tigrenegro57 @Cicmty Exacto si no han tenido mascotas no saben cuando están tristes, felices o con miedo",1,0,115,
2020-02-23 17:27:58,"RT @SASFAPR: Más rostros y colitas felices en el Palacio de Recreación y Deportes de Mayagüez, durante el #Spayathon4PR. Son muchas las per…",0,6,140,
2020-02-23 17:27:33,"Neta que mal pedo que haya personas que tienen mascotas, que son profesionales y que tengan esa mentalidad tan jodi… https://t.co/zLkgkKJETY",3,0,140,
2020-02-23 17:27:31,♻️ 25 leyendas del rock posando junto a sus adorables mascotas. Imágenes de archivo... https://t.co/qvfkWxKqKS,0,0,110,
2020-02-23 17:27:16,RT @stilinsski_: Odio ver que dais difusión a este tipo de vídeos de animales porque son especies que lo pasan muy mal fuera de su hábitat…,0,17,139,
2020-02-23 17:26:54,Envíame fotos de tu carita toda hermosa y de tus mascotas.,11,2,58,
2020-02-23 17:26:49,RT @MemeUIS: Mascotas en Barrancabermeja: https://t.co/uWBIMSxugQ,0,28,65,
2020-02-23 17:26:44,RT @torruuss: ‼️‼️ Busco PISO de estudiantes en MADRID al que entrar a partir de principios de septiembre o finales de agosto. Lgtb friendl…,0,82,140,
2020-02-23 17:26:38,"RT @gmontenegro_ok: Es un avance muy importante para cuidar a todos los marplatenses, principalmente a nuestros adultos mayores, personas c…",0,5,140,
2020-02-23 17:26:29,RT @aestheticdarla_: El 90% de mis contactos subiendo historias de rumba. Yo pertenezco a ese 10% que se queda en casa con sus mascotas y l…,0,3,140,
2020-02-23 17:25:34,RT @EvelinPlacidoAl: Excelente jornada de esterilizacion mascotas, Club GAD Honduras. Tenencia responsable. https://t.co/2eo6XItPki,0,2,131
2020-02-23 17:25:22,@soyjoelmota @luifiguera @aemartinn el cuento barato de que el venezolano comio en la 4 ta perrarina es una de las… https://t.co/Ph9pU7uOAK,0,0,139,
2020-02-23 17:25:20,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:24:39,"RT @Postematico: 📌 ¿Qué tan inteligente es tu perro? Según la ciencia, eso depende de su tamaño #Mascotas https://t.co/v3n9xjbMpp",0,1,129,
2020-02-23 17:24:25,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:24:22,RT @LaCreacionDeA: La gent que tiene de fondo de pantalla a sus mascotas me cae bien,0,0,84,
2020-02-23 17:24:16,#misbebes😍 #misgatos #gatos #catsofinstagram #cats #pets #mascotas #kikoymini #catslover #gatosdeinstagram… https://t.co/qqWc47WSfr,0,0,131,
2020-02-23 17:24:10,"@paolandu @MenCar1920 Oleeeee! Sí señora. No soy de tener mascotas, no. Pero pienso que no se debe regalar un anima… https://t.co/snRPlO3Wv9",2,0,140,
2020-02-23 17:23:48,"📌 ¿Qué tan inteligente es tu perro? Según la ciencia, eso depende de su tamaño #Mascotas https://t.co/v3n9xjbMpp",1,1,112,
2020-02-23 17:23:41,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:23:34,"Un nuevo proyecto y un nuevo comienzo, de la mano de nuestra familia.

Los invitamos a disfrutar de nuestros servic… https://t.co/nIa24OAtHA",0,0,140,
2020-02-23 17:23:31,RT @Lau546: Necesito una dosis de mis mascotas😔😔,0,1,48,
2020-02-23 17:23:07,"RT @CarlosEsnaola: Ella es Maya, la gatita con 'Síndrome de Down' que ya tiene su propio libro https://t.co/aJxK9tGBoV vía @Soy_Actitud",0,2,135,
2020-02-23 17:22:58,RT @angelesbecerr19: Creo que no llego a cruzar la puerta de mi casa que ya extraño a mis mascotas,0,3,98,
2020-02-23 17:22:50,"RT @SkadiSam: Tuve el mejor sueño de la vida 💕soñé que estaba en una tienda de mascotas, o una reserva no recuerdo, y había un chingo de an…",0,1,140,
2020-02-23 17:22:17,"Tuve el mejor sueño de la vida 💕soñé que estaba en una tienda de mascotas, o una reserva no recuerdo, y había un ch… https://t.co/NeIC5P19kT",36,1,140,
2020-02-23 17:21:50,@writerinangel :O ¿No tienes mascotas? ¿Nunca haz tenido una?,0,0,61,
2020-02-23 17:21:28,Plantas Tóxicas Para Nuestros Gatos https://t.co/8v9jbMTlNw #Mascotas vía @hogardeplantas,0,0,89,
2020-02-23 17:21:17,RT @IDaryl_: Dejen de subir videos con sus mascotas muriendo o muertas. ¿Qué coño les pasa? T______T,0,10,100,
2020-02-23 17:20:25,"RT @mayumiguillen: Los hurones son maravillosos pero al castrarlos tan pequeños para que sean mascotas, les provoca cáncer 💔 No deberían se…",0,30,140,
2020-02-23 17:20:00,"Vestidos con ropa de tinkus, de hincha de Wilstermann o disfrazados de Batman con serpentinas en sus cuellos, así i… https://t.co/iUB8lan1wI",6,1,140,
2020-02-23 17:19:16,🎯 Comida no es amor: la obesidad en mascotas es un problema que se agudiza… https://t.co/BKPXg94aNg,0,0,99,
2020-02-23 17:19:00,En nuestra aerolínea la seguridad de las mascotas es lo primero. Preparando #Antroxu #Carnaval2020 #perritapiloto https://t.co/KNbYzzfafF,5,0,137,
2020-02-23 17:18:35,"♦️ ¿Qué tan inteligente es tu perro? Según la ciencia, eso depende de su tamaño #Mascotas https://t.co/tR1e4SmOdv",0,0,113,
2020-02-23 17:18:23,"RT @myfirstlovemyg: Mis vecinos, mis mascotas, el fantasma de mi cuarto, Spotify y Youtube viendo que pongo Mots: 7 por milésima vez.",0,76,133,
2020-02-23 17:18:21,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:18:21,RT @Alerta_Ecatepec: »VIDEO: Secuestran a 3 personas y se roban hasta las mascotas, graban a presuntos ministeriales https://t.co/EqvyKnnIpU,0,25,140
2020-02-23 17:18:07,"RT @SahurSpinozza: Amiguitos, un compa vive en una casa donde no le permiten tener mascotas, pero una gatita se metió a su casa a tener sus…",0,2,140,
2020-02-23 17:17:53,♦️ Las expresiones faciales de las mascotas: ¿Evidencian lo que sienten? #Informe https://t.co/mnBzsotO8m,0,0,105,
2020-02-23 17:17:53,RT @ledesm_angelica: nada te puede llenar más el alma que las mascotas,0,12,70,
2020-02-23 17:17:49,🔴 El impacto negativo a largo plazo que los gritos pueden tener en tu perro #Mascotas https://t.co/z82kB84j39,0,0,109,
2020-02-23 17:17:30,RT @noticias24: #Mascotas| Perrita pitbull embarazada sacrifica su vida para salvar a sus dueños en la provincia tailandesa de Pathun Thani…,0,25,140,
2020-02-23 17:17:29,"RT @VictoriaLac: 🟣🟣NUEVO ARTÍCULO 🟢🟢
#EnergiaAnimal 
https://t.co/Mks0zsTWWw",0,3,76,
2020-02-23 17:17:23,"Vacunen a sus hijos, sus mascotas, vacunen, vacunen y vacunen!!!!
No permitan que la ignorancia y la necedad de alg… https://t.co/em17JA1BEH",0,0,140,
2020-02-23 17:16:59,@neggrita007 @AnimalesBOG @ClaudiaLopez @JuanKarloslos @BogotAnimal Que pesar para que tienen mascotas😢,0,0,103,
2020-02-23 17:16:47,"RT @nenulo: Dense una vuelta al área canina del #ParqueMéxico, ya está en operaciones. Tutores y tutoras pueden disfrutar de esta remodelac…",0,24,140,
2020-02-23 17:16:44,📌 Las expresiones faciales de las mascotas: ¿Evidencian lo que sienten? #Informe https://t.co/IBDUxF4np5,1,1,104,
2020-02-23 17:16:08,📌 Tu mascota ya puede disfrutar Spotify: ¿Cómo crear su primera lista de música? https://t.co/vpgLNowv3Q,0,0,104,
2020-02-23 17:16:01,♦️ La realidad poco graciosa detrás del vídeo de un perro que se desmaya al ver patos #Mascotas https://t.co/hRb0GVjwA9,0,0,119,
2020-02-23 17:15:59,"Y, sobre todo, revisar que traigan sus ""bolsitas"" para juntar la bosta de sus ""mascotas""
El que no, no entra.
A pap… https://t.co/koDXPAPWJ4",2,0,140,
2020-02-23 17:14:58,"Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",3,15,97,
2020-02-23 17:14:18,RT @carlucho_r: @luifiguera @aemartinn Siempre el alimento para mascotas ha sido más costoso que varios alimentos de consumo humano. Solo u…,0,1,140,
2020-02-23 17:14:04,"Muchas #gracias ""pandoraboxec"" por seguirnos! Esperamos que disfrutes con nuestra #app! 😊🐶🐱 #mascotas #perro #gato https://t.co/MsXX5rgwL5",0,0,138,
2020-02-23 17:13:46,"RT @LosTiemposBol: #LTahora #Cochabamba

Continúa el rescate de mascotas en #Tiquipaya tras el deslave del Parque Tunari que golpeó por seg…",0,6,140,
2020-02-23 17:13:45,"♦️ La forma adecuada de acercarte y acariciar a un perro que no conoces, según los veterniarios #Mascotas https://t.co/2VJG5krHfQ",0,0,129,
2020-02-23 17:13:43,Se prohíbe en este balneario el ingreso de mascotas y guitarras.,12,0,64,
2020-02-23 17:13:28,Estoy en una jornada de esterilización de perros y gatos y hay mucha gente y animales pero todo está súper tranquil… https://t.co/CHoBb9ZDxS,0,0,140,
2020-02-23 17:13:26,RT @onemichile: #YoMePreparo ¿Sabes lo qué es la tenencia responsable de mascotas en emergencias? Conoce nuestras recomendaciones. https://…,0,1,140,
2020-02-23 17:13:13,"@soyamloverk @Reforma @PacoPacoFranco2 Después de Peña, el más pendejo y ridiculizado es López y no tienen como def… https://t.co/HlkWeAOQDn",0,0,140,
2020-02-23 17:13:07,"@jdparraa Ya luego que tienes uno, los entiendes, y te das cuenta que son tan aseados e independientes, que lo únic… https://t.co/09Jp2Djeye",0,0,140,
2020-02-23 17:13:01,"@JumboChile porque  el dueño prohibió entrar a los locales con mascotas chicas que se llevan en brazo,esto me ocurr… https://t.co/XpAgsTKyyK",0,0,140,
2020-02-23 17:12:58,"@oscarpongo53 @esquinabaja Por tu perfil eres un perrito, disculpa no discuto con mascotas.",0,0,91,
2020-02-23 17:12:39,📌 Las personas que tienen sanguijuelas como mascotas para que chupen su sangre https://t.co/lkdAUn4Va6,1,0,102,
2020-02-23 17:12:28,RT @SASFAPR: Qué mucho amor hubo hoy en el Palacio de Recreación y Deportes de Mayagüez durante el segundo día del #Spayathon4PR. Mira aquí…,0,7,140,
2020-02-23 17:12:26,"RT @VictoriaLac: 🟣🟣NUEVO ARTÍCULO 🟢🟢
#EnergiaAnimal 
https://t.co/Mks0zsTWWw",0,3,76,
2020-02-23 17:12:24,"RT @VictoriaLac: 🟣🟣NUEVO ARTÍCULO 🟢🟢
#EnergiaAnimal 
https://t.co/Mks0zsTWWw",0,3,76,
2020-02-23 17:12:14,RT @SASFAPR: ¿Que cuántas mascotas operamos hoy en el Palacio de Recreación y Deportes de Mayagüez como parte del #Spayathon4PR? ¡194! Supe…,0,12,140,
2020-02-23 17:12:03,🔴 Las personas que tienen sanguijuelas como mascotas para que beban su sangre #Medicina https://t.co/skn2ToRRpI,0,0,111,
2020-02-23 17:11:57,🔴 Las expresiones faciales de nuestras mascotas: ¿Evidencia de cómo se sienten? https://t.co/2ElfrNTXSs,0,0,103,
2020-02-23 17:11:42,"RT @dinorah_ran: @arnemx Es enserio este video? No cabe duda que #ElCacas conoce muy bien el nivel cultural de sus votantes, los tacha de t…",0,18,140,
2020-02-23 17:11:29,"RT @LaRegion: #Ourense
El Concello estudia la creación de parques caninos en todos los barrios . ¿Te parece bien la idea?

https://t.co/EM1…",0,1,140,
2020-02-23 17:11:20,⭐️ Sabías qué❓ ➽ ...hay una prisión en Washington que ofrece a los reclusos gatos como mascotas para ayudar en su p… https://t.co/7yPJUe0I3U,0,0,140,
2020-02-23 17:11:18,Los niños que nacen y crecen con mascotas son los más amorosos. 🥺💖 https://t.co/px1GMl62vd,2,0,90,
2020-02-23 17:11:01,"🟣🟣NUEVO ARTÍCULO 🟢🟢
#EnergiaAnimal 
https://t.co/Mks0zsTWWw",2,3,59,
2020-02-23 17:10:53,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:10:52,"RT @jorgegalileocv: ""Las llamadas hechas a los hogares en que nadie habla, pretenden obtener información sobre quién contesta, si se escuch…",0,22,140,
2020-02-23 17:10:49,"RT @mayumiguillen: Los hurones son maravillosos pero al castrarlos tan pequeños para que sean mascotas, les provoca cáncer 💔 No deberían se…",0,30,140,
2020-02-23 17:10:39,"¿sabían que existe algo llamado house sitting? literal cuidas a una casa y a sus mascotas en lugares bonitos, tiene… https://t.co/fXEPpzhEqh",0,0,140,
2020-02-23 17:10:27,@ROMDOMINGUE7 @lydiacachosi @Irma_Sandoval @SinlineaMx Las mascotas de López vivieron por años desconociendo al pre… https://t.co/uk6NO0ZhA5,1,1,140,
2020-02-23 17:10:19,RT @AndyDerpich: no entiendo como hay gente que no les gustan los animales🥺 yo no podría vivir sin mascotas,0,5,107,
2020-02-23 17:10:18,RT @NTelevisa_com: Un estudio realizado para analizar la relación entre los seres humanos y sus mascotas explica que los perros realmente p…,0,26,140,
2020-02-23 17:10:17,"RT @SahurSpinozza: Amiguitos, un compa vive en una casa donde no le permiten tener mascotas, pero una gatita se metió a su casa a tener sus…",0,2,140,
2020-02-23 17:10:00,"El área de Control Animal ofrecerá a los alumnos de 3º, 4º y 5º grado de las escuelas primarias, públicas y privada… https://t.co/DeeiBNZLDj",2,0,140,
2020-02-23 17:09:46,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:09:35,🔴 Las expresiones faciales de las mascotas: ¿Evidencian lo que sienten? #Informe https://t.co/j5MwbClxb7,0,0,104,
2020-02-23 17:09:32,@luifiguera @aemartinn Siempre el alimento para mascotas ha sido más costoso que varios alimentos de consumo humano… https://t.co/4cxzZpWsgd,4,1,140,
2020-02-23 17:09:30,"RT @spiekles: Lo llevé por primera vez al veterinario y de verdad que puede ser algo absurdo para muchos, pero fue una experiencia increíbl…",0,1,140,
2020-02-23 17:09:00,"Hoy traigo un vídeo extra de domingo, porque el tema del #coronavirus trae dudas como esta:
¿Qué enfermedades trans… https://t.co/NYUHKP1iSm",2,0,140,
2020-02-23 17:08:53,♦️ Las expresiones faciales de nuestras mascotas: ¿Evidencia de cómo se sienten? https://t.co/LtD6SkzrzV,0,0,104,
2020-02-23 17:08:41,@yayimartinezz y vos querías tener mascotas😡😡,0,0,45,
2020-02-23 17:08:37,"RT @StopTouristAbus: Las #FifiMamadas o #FifiPendejadas son cuando un fifi habla repetitivamente sin argumentos  de:
Croquetas.
Resentido S…",0,1,140,
2020-02-23 17:08:21,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:08:03,📌 Tu mascota ya puede disfrutar Spotify: ¿Cómo crear su primera lista de música? https://t.co/D1mz4UjBq3,1,1,104,
2020-02-23 17:07:34,RT @AndyDerpich: no entiendo como hay gente que no les gustan los animales🥺 yo no podría vivir sin mascotas,0,5,107,
2020-02-23 17:07:11,"Amiguitos, un compa vive en una casa donde no le permiten tener mascotas, pero una gatita se metió a su casa a tene… https://t.co/re5aQf3c0U",1,2,140,
2020-02-23 17:06:44,🔴 Lazos de unión entre gatos y humanos son más fuertes de lo que se creía #Mascotas https://t.co/pybW0R41r2,0,0,107,
2020-02-23 17:06:28,"RT @BAmascotas: Si necesitas vacunar a tu mascota contra la rabia o realizarle una atención veterinaria, acercate con tu perro o gato a los…",0,20,140,
2020-02-23 17:06:04,"RT @dinorah_ran: @arnemx Es enserio este video? No cabe duda que #ElCacas conoce muy bien el nivel cultural de sus votantes, los tacha de t…",0,18,140,
2020-02-23 17:06:02,"Hoy exactamente hace un año que emprendí esta aventura de ser independiente, con absolutamente nada más que mi cama… https://t.co/J0oKW9Bmuz",12,0,140,
2020-02-23 17:05:56,Quieran mucho a sus mascotas UwU,2,0,32,
2020-02-23 17:04:43,"cuando te pega la adultez y te toca laburar todos los días empezas a valorar pequeñas cosas como
- dormir hasta tar… https://t.co/OqbEI84j0l",3,0,140,
2020-02-23 17:04:26,"@policia Eso esta muy bien, pero educa a tu mascota para que lo haga en el cesped, como las mias, no es dificil sim… https://t.co/JWorF6bYX7",0,0,140,
2020-02-23 17:04:00,Oza dices que es cruel https://t.co/7uCMi26LJG mascotas y lo haces? https://t.co/pUNchp62yF,0,0,91,
2020-02-23 17:03:45,"@eamaria98 He visto este video y ahora sí que estoy decidido a tener uno
El problema es que el casero no me deja te… https://t.co/VTVZK6uyeu",1,0,140,
2020-02-23 17:03:33,@TlalpanVecinos Limpien y háganse responsables de sus mascotas.,0,0,63,
2020-02-23 17:03:17,♦️ Perros y gatos pueden transmitir a los humanos un nuevo virus potencialmente mortífero https://t.co/zFXKdNdNvt,0,0,113,
2020-02-23 17:03:09,"¿Quiénes corren con mascota? Avena está preciosa, queremos ver a sus mascotas 😻😻😻 https://t.co/JvFXSOgJw3",0,0,105,
2020-02-23 17:02:55,"🔴 ¿Qué tan inteligente es tu perro? Según la ciencia, eso depende de su tamaño #Mascotas https://t.co/glQ3nfWIvI",0,0,112,
2020-02-23 17:02:42,"Y la ganadora es: @memenstruacion 

¡Enseguida me pondré en contacto contigo! 

Muchas gracias a todos por particip… https://t.co/71w1t7CRYw",2,0,140,
2020-02-23 17:02:35,"RT @Dave_R19: @eldannymarin Más parques, urge algo así como un parque para que lleves a tus mascotas, lo verde también vende y trae más ben…",0,2,140,
2020-02-23 17:02:34,"RT @AlcaldiaAO: El día de hoy, se llevó a cabo una asamblea taller denominada ""Coexistencia Armónica Natural"", en Col. Cooperativa Cehuayo.…",0,9,140,
2020-02-23 17:02:34,@latialesbiana Pa extraño las mil horas armando para no jugar y tus osos de mascotas,1,0,84,
2020-02-23 17:02:24,Están vacunando mascotas en Sams de Caguas a bajo costo !,0,0,57,
2020-02-23 17:01:56,"RT @cocainadevenus: Vi a este perrito cerca del cruce de manco segundo con Escardo, no sé parecía de casa y estaba urgando en la basura. Si…",0,39,140,
2020-02-23 17:01:19,Publican en español la hoja informativa sobre carbohidratos en piensos para mascotas https://t.co/Naz7p2uM8Z… https://t.co/4LLTFhtcZJ,0,0,133,
2020-02-23 17:00:58,"Cada vez que voy a salir:
You know the drill, se portan bien no quiero revoluces.
.
.
.
Yo hablando con mis mascotas.",0,0,117,
2020-02-23 17:00:52,"E10 AVILA - (Cortafuego) 9:00 AM

Entrenamiento con nivel de exigencia 7.5 - 10 (alto). Si estás entrenando en E10… https://t.co/cE2sLLXu2L",0,0,139,
2020-02-23 17:00:48,"Orellana ha destacado la posición lograda por España como uno de los mayores productores de alimentos para #mascotas
https://t.co/xkLFEaSADe",4,0,140,
2020-02-23 17:00:40,"Sal a pasear con tus mascotas y ven por en Frappe Tradición.
📍Reforma 206 Centro Histórico Oaxaca https://t.co/lOyWTfas9c",1,0,121,
2020-02-23 17:00:25,"♦️ ¿Qué tan inteligente es tu perro? Según la ciencia, eso depende de su tamaño #Mascotas https://t.co/CnEWIpfRd8",0,0,113,
2020-02-23 17:00:03,TABLÓN de ANUNCIOS de VALENCIA: Regalo perrita #Valencia #adopcion #mascotas https://t.co/Z4gkX8jrSS,0,0,100,
2020-02-23 16:59:59,RT @Hiperenlazados: ♦️ La ciencia tiene una nueva fórmula para calcular la edad humana de los perros #Mascotas https://t.co/A2vHqqTIao,0,1,134,
2020-02-23 16:59:57,Me recomendaron a un ayudante de veterinario que se dedica a bañar mascotas a domicilio. No saben lo lindo que trat… https://t.co/ip0V65TM2T,6,0,140,
2020-02-23 16:59:04,"RT @myfirstlovemyg: Mis vecinos, mis mascotas, el fantasma de mi cuarto, Spotify y Youtube viendo que pongo Mots: 7 por milésima vez. https…",0,76,140,
2020-02-23 16:58:55,mis amigos cuando pelean se empiezan a tirar shade a sus mascotas jajaksksjsjaja que bajo 😔 https://t.co/acZq6Il9j2,11,0,115,
2020-02-23 16:58:53,"♦️ Pienso para perros a base de insectos, la nueva tendencia en comida para mascotas https://t.co/o89cqCvzYi",1,0,108,
2020-02-23 16:57:57,No hagan veganos a sus mascotas. Para eso ni las tengan.,1,0,56,
2020-02-23 16:57:51,RT @avancemos72: Gracias María Eugenia y Andrés por recibirnos!!! Felicitamos a todos los voluntarios que trabajan en este refugio!!! Por u…,0,5,140,
2020-02-23 16:57:48,"Me gusta mucho ser veterinaria, me pagan por el bienestar de las mascotas y lo mejor es que puedo abrazar perritos… https://t.co/JDBefShyHW",3,0,139,
2020-02-23 16:57:36,"@LuisMarceloQui9 @evoespueblo Yo creo que mejor la vendes en Argentina, son sus mascotas favoritas 🐁🐀🐁🐀🐁🐀",3,0,105,
2020-02-23 16:57:22,📌 Spotify para mascotas: ¿Cómo crearles su primera lista de música? https://t.co/yNIE6lLeRO,0,0,91,
2020-02-23 16:56:44,"RT @angiedelgado026: @IDAANinforma Hasta cuando señores del @IDAANinforma  no hay agua todavía en Carrasquilla...niños,adultos mayores y ma…",0,2,140,
2020-02-23 16:56:42,"RT @el_vientosur: Ojo! con los que tienen mascotas,hoy sin ningún motivo aparente falleció mi gata.
Veterinario dice que alimentos que vend…",0,4,140,
2020-02-23 16:56:42,"RT @Abrumendoza_: Hoy nos tocó a nosotros tan de cerca, nada nos devuelve a Lana, pero eso sirve para que nadie nunca más deje q estas toqu…",0,100,140,
